id,dur,proto,service,state,spkts,dpkts,sbytes,dbytes,rate,sttl,dttl,sload,dload,sloss,dloss,sinpkt,dinpkt,sjit,djit,swin,stcpb,dtcpb,dwin,tcprtt,synack,ackdat,smean,dmean,trans_depth,response_body_len,ct_srv_src,ct_state_ttl,ct_dst_ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,is_ftp_login,ct_ftp_cmd,ct_flw_http_mthd,ct_src_ltm,ct_srv_dst,is_sm_ips_ports,attack_cat,label
437,28.828426,tcp,http,FIN,8,10,1052,824,0.589696,31,29,255.58107,205.907867,2,2,4118.159286,3203.09425,341647.7473,9003.947,255,3103792285,3104939798,255,0.000709,0.00057,0.000139,132,82,1,83,8,0,5,8,1,2,0,0,1,9,4,0,Normal,0
438,26.382019,tcp,http,FIN,8,10,1052,824,0.644378,31,29,279.281128,225.00174,2,2,3768.685571,2931.273,313349.2686,8281.3245,255,229429560,2376013507,255,0.000711,0.000553,0.000158,132,82,1,83,7,0,13,7,1,8,0,0,1,19,7,0,Normal,0
439,27.777418,tcp,http,FIN,14,18,1684,10168,1.116014,31,29,450.437836,2765.987793,3,5,2136.696077,1633.933294,180043.5552,157451.8161,255,3839839581,3845086427,255,0.000688,0.000544,0.000144,120,565,1,3924,2,0,7,1,1,2,0,0,1,4,5,0,Normal,0
440,26.421759,tcp,http,FIN,8,10,1052,824,0.643409,31,29,278.861084,224.663315,2,2,3774.382,2935.687,308468.9874,8259.9415,255,469430849,2620293614,255,0.00071,0.000568,0.000142,132,82,1,83,7,0,7,7,1,1,0,0,1,19,7,0,Normal,0
441,37.552643,tcp,http,FIN,14,18,1684,10168,0.825508,31,29,333.185608,2045.981201,3,5,2888.637769,2208.945882,245353.1532,214563.2979,255,409422205,2555946620,255,0.00069,0.000551,0.000139,120,565,1,3924,2,0,7,2,1,2,0,0,1,12,2,0,Normal,0
442,24.754965,tcp,http,FIN,8,10,1052,824,0.686731,31,29,297.637268,239.790283,2,2,3536.256571,2750.49025,295369.4952,7773.1385,255,3279010064,3275980102,255,0.000697,0.000547,0.00015,132,82,1,83,8,0,9,8,1,1,0,0,1,9,6,0,Normal,0
443,25.60334,tcp,http,FIN,8,10,1052,824,0.663976,31,29,287.774963,231.844757,2,2,3657.559143,2844.755,304849.6441,8045.021,255,649420568,2800142664,255,0.000681,0.000537,0.000144,132,82,1,83,7,0,7,7,1,3,0,0,1,19,7,0,Normal,0
444,4.131323,tcp,-,FIN,38,40,2438,18508,18.638098,31,29,4597.074707,34944.73828,7,13,114.750277,105.918259,6947.511056,6673.820753,255,4156551050,993918373,255,0.000625,0.000507,0.000118,64,463,0,0,6,0,4,1,1,3,0,0,0,4,6,0,Normal,0
445,27.934828,tcp,http,FIN,8,10,1052,824,0.608559,31,29,263.756775,212.494598,2,2,3990.568857,3103.8035,333396.188,8771.822,255,1356916320,1358222834,255,0.000747,0.000584,0.000163,132,82,1,83,8,0,7,8,1,1,0,0,1,14,7,0,Normal,0
446,27.807951,tcp,http,FIN,8,10,1052,824,0.611336,31,29,264.960205,213.464127,2,2,3972.389143,3089.70675,330972.897,8736.139,255,3626497105,3627785560,255,0.000725,0.00058,0.000145,132,82,1,83,5,0,6,5,1,2,0,0,1,8,5,0,Normal,0
447,4.717783,tcp,http,FIN,8,10,1052,824,3.603387,31,29,1561.750488,1258.21814,2,2,673.810161,589.650625,50759.6567,1491.46425,255,544518167,2695224337,255,0.000699,0.000574,0.000125,132,82,1,83,5,0,9,5,1,2,0,0,1,8,6,0,Normal,0
448,0.020999,tcp,-,FIN,16,18,1540,1644,1571.503444,31,29,550121.4375,591647.25,4,4,1.378333,1.208412,85.006054,2.373628,255,1074591884,1079038981,255,0.000588,0.000452,0.000136,96,91,0,0,6,0,13,6,1,6,0,0,0,8,10,0,Normal,0
449,6.473834,tcp,http,FIN,8,10,1052,824,2.625955,31,29,1138.119995,916.921875,2,2,924.680143,719.249312,74191.99039,1987.722875,255,3637388791,1493094831,255,0.000757,0.000587,0.00017,132,82,1,83,5,0,6,5,1,1,0,0,1,5,6,0,Normal,0
450,0.000995,udp,dns,CON,2,2,132,164,3015.075348,31,29,530653.25,659296.5,0,0,0.009,0.001,0,0,0,0,0,0,0,0,0,66,82,0,0,2,0,6,2,2,2,0,0,0,19,2,0,Normal,0
451,9.046863,tcp,http,FIN,8,10,1052,824,1.879104,31,29,814.425964,656.139038,2,2,1292.325571,1005.143312,107611.1904,2835.24725,255,4109066880,4110190714,255,0.000709,0.000569,0.00014,132,82,1,83,5,0,6,5,1,1,0,0,1,8,6,0,Normal,0
452,13.135003,tcp,http,FIN,8,10,1052,824,1.294252,31,29,560.943909,451.922241,2,2,1876.317,1459.384375,156518.1143,4121.4325,255,3792357066,1648039377,255,0.000682,0.000538,0.000144,132,82,1,83,8,0,5,8,1,1,0,0,1,10,4,0,Normal,0
453,0.267148,udp,-,CON,4,4,520,304,26.202705,31,29,11678.91992,6827.67627,0,0,49.989332,68.373336,70.686398,96.692375,0,0,0,0,0,0,0,130,76,0,0,11,0,12,1,1,1,0,0,0,13,12,0,Normal,0
454,0.044338,tcp,-,FIN,16,18,1540,1644,744.282572,31,29,260544.0156,280211.125,4,4,2.933533,2.538941,211.558694,4.931244,255,1356917516,3093969852,255,0.001308,0.001173,0.000135,96,91,0,0,7,0,14,5,1,5,0,0,0,14,9,0,Normal,0
455,0.137088,tcp,-,FIN,16,18,1540,1644,240.721287,31,29,84267.03906,90627.91406,4,4,9.766714,7.999059,656.152082,16.430443,255,2126975972,3090208056,255,0.00123,0.001104,0.000126,96,91,0,0,3,0,9,3,1,3,0,0,0,8,3,0,Normal,0
456,0.024577,tcp,-,FIN,16,18,1540,1644,1342.718843,31,29,470032.9688,505513.3125,4,4,1.732786,1.385941,109.348099,2.524582,255,3584168404,1439671301,255,0.00118,0.001012,0.000168,96,91,0,0,11,0,24,6,1,7,0,0,0,13,21,0,Normal,0
457,0.055922,tcp,-,FIN,16,18,1540,1644,590.107633,31,29,206573.4375,222166.5781,4,4,3.706,2.1975,224.107793,4.079957,255,229433661,1040644607,255,0.021639,0.020759,0.00088,96,91,0,0,11,0,13,11,1,8,0,0,0,19,6,0,Normal,0
458,2.59414,tcp,-,FIN,28,30,4656,3080,21.972599,31,29,13846.59277,9183.775391,7,7,96.067146,89.426273,5835.26558,154.016687,255,102067417,3700608280,255,0.000943,0.000774,0.000169,166,103,0,0,5,0,4,1,1,2,0,0,0,6,6,0,Normal,0
459,1.88813,tcp,http,FIN,8,10,1052,824,9.003618,31,29,3902.273682,3143.851318,2,2,269.666286,209.728,18521.6265,516.703437,255,2166615981,18125683,255,0.000688,0.000574,0.000114,132,82,1,83,8,0,6,8,1,1,0,0,1,10,6,0,Normal,0
460,1.944026,tcp,-,FIN,78,80,4550,72810,80.760237,31,29,18485.34961,295880.8125,7,33,25.243039,24.916539,1430.439632,1421.410363,255,1902063887,1902333577,255,0.000659,0.000535,0.000124,58,910,0,0,13,0,13,1,1,5,0,0,0,19,10,0,Normal,0
461,4.983738,tcp,http,FIN,8,10,1052,824,3.411094,31,29,1478.408447,1191.073853,2,2,711.902446,553.683875,56485.74283,1565.365125,255,244518127,2391007203,255,0.000716,0.000579,0.000137,132,82,1,83,8,0,7,8,1,1,0,0,1,9,7,0,Normal,0
462,14.469889,tcp,http,FIN,8,10,1052,824,1.174854,31,29,509.195343,410.231201,2,2,2066.963143,1607.70225,167632.5124,4499.3505,255,3252355644,3257693104,255,0.000711,0.00056,0.000151,132,82,1,83,5,0,9,5,1,1,0,0,1,5,6,0,Normal,0
463,3.253368,tcp,-,FIN,28,30,4656,3080,17.520306,31,29,11040.86621,7322.873047,7,7,120.483373,112.168031,7305.38387,192.903906,255,2129552274,1251006896,255,0.000615,0.000491,0.000124,166,103,0,0,5,0,4,1,1,2,0,0,0,6,6,0,Normal,0
464,16.039806,tcp,http,FIN,8,10,1052,824,1.059863,31,29,459.357178,370.079285,2,2,2291.230643,1782.136875,189836.3426,4992.6485,255,4264041157,2115695349,255,0.000743,0.000571,0.000172,132,82,1,83,8,0,9,8,1,1,0,0,1,9,6,0,Normal,0
465,14.552946,tcp,http,FIN,8,10,1052,824,1.168148,31,29,506.289246,407.889923,2,2,2078.835214,1616.930625,173441.1393,4566.067,255,806970133,808061253,255,0.000697,0.000555,0.000142,132,82,1,83,5,0,6,5,1,1,0,0,1,5,5,0,Normal,0
466,0.019593,tcp,-,FIN,16,18,1540,1644,1684.274961,31,29,589598.3125,634104,4,4,1.285933,1.195375,78.42675,2.197267,255,3339973883,3349410652,255,0.000586,0.000463,0.000123,96,91,0,0,9,0,24,6,1,7,0,0,0,12,21,0,Normal,0
467,21.291956,tcp,http,FIN,8,10,1052,824,0.798424,31,29,346.046173,278.790741,2,2,3041.254214,2365.713,252067.437,6632.703,255,1141944909,1143119103,255,0.000648,0.00052,0.000128,132,82,1,83,5,0,5,5,1,1,0,0,1,5,4,0,Normal,0
468,0.591411,tcp,-,FIN,28,42,2198,34406,116.670134,31,29,28677.18164,454330.4063,5,15,25.696261,14.400171,2049.99605,1018.995107,255,1356918540,3084563322,255,0.001118,0.001004,0.000114,79,819,0,0,7,0,14,5,1,5,0,0,0,14,9,0,Normal,0
469,0.019434,tcp,-,FIN,16,18,1540,1644,1698.055005,31,29,594422.1875,639292,4,4,1.273733,1.116,78.290524,2.217963,255,3339973145,3344675686,255,0.000585,0.000459,0.000126,96,91,0,0,9,0,24,6,1,7,0,0,0,12,21,0,Normal,0
470,0.052618,tcp,-,FIN,16,18,1540,1644,627.1618,31,29,219544.6406,236116.9219,4,4,3.4848,2.997177,214.550158,6.245452,255,3502306841,3090688602,255,0.001797,0.001663,0.000134,96,91,0,0,7,0,14,5,1,5,0,0,0,14,9,0,Normal,0
471,0.05079,tcp,-,FIN,30,42,2302,34406,1397.912956,31,29,350620.1875,5290332.5,5,15,1.802464,1.226976,106.011693,82.628665,255,3044165085,898094373,255,0.0006,0.00048,0.00012,77,819,0,0,13,0,24,6,1,9,0,0,0,19,21,0,Normal,0
472,0.10533,tcp,ftp-data,FIN,8,12,424,8824,180.385459,31,29,28178.10742,614373.875,1,4,14.996286,10.4878,1238.244456,651.054257,255,2642426103,3260041977,255,0.000582,0.00045,0.000132,53,735,0,0,2,0,9,1,1,2,0,0,0,10,2,0,Normal,0
473,0.011321,udp,dns,CON,2,2,146,178,264.994263,31,29,51585.55078,62891.97266,0,0,0.001,0.004,0,0,0,0,0,0,0,0,0,73,89,0,0,3,0,6,1,1,1,0,0,0,1,1,0,Normal,0
474,0.021549,tcp,-,FIN,16,18,1540,1644,1531.393606,31,29,536080.5625,576546.5,4,4,1.415867,1.237235,88.816797,2.417425,255,3044168292,3045601940,255,0.000631,0.000515,0.000116,96,91,0,0,13,0,24,6,1,9,0,0,0,19,21,0,Normal,0
475,0.454346,tcp,-,FIN,30,42,2302,34406,156.26857,31,29,39194.79688,591390.6875,5,15,16.213536,11.347275,1223.171059,683.723733,255,2374818304,1027668118,255,0.000549,0.00045,0.000099,77,819,0,0,11,0,13,11,1,8,0,0,0,19,6,0,Normal,0
476,0.020847,tcp,-,FIN,16,18,1540,1644,1582.961563,31,29,554132.5,595961.0625,4,4,1.369,1.275125,84.841574,2.528458,255,1314587346,1319147087,255,0.000557,0.000442,0.000115,96,91,0,0,7,0,12,6,1,6,0,0,0,9,12,0,Normal,0
477,0.029078,tcp,-,FIN,16,18,1540,1644,1134.87863,31,29,397276.3125,427264.5938,4,4,1.891667,1.677471,119.456123,3.414985,255,229430750,1043871902,255,0.00099,0.000556,0.000434,96,91,0,0,11,0,13,11,1,8,0,0,0,19,6,0,Normal,0
478,0.00113,udp,dns,CON,2,2,146,178,2654.867281,31,29,516814.1563,630088.5,0,0,0.009,0.007,0,0,0,0,0,0,0,0,0,73,89,0,0,2,0,11,1,1,7,0,0,0,19,3,0,Normal,0
479,0.020875,tcp,-,FIN,16,18,1540,1644,1580.838364,31,29,553389.25,595161.6875,4,4,1.370933,1.277625,86.21942,2.477135,255,3464168944,1319659195,255,0.000567,0.00043,0.000137,96,91,0,0,7,0,12,6,1,6,0,0,0,9,12,0,Normal,0
480,3.130886,tcp,http,FIN,8,10,1052,824,5.429773,31,29,2353.327393,1895.948853,2,2,446.959,347.814,36885.59306,971.070438,255,3354099846,3355165116,255,0.0007,0.000556,0.000144,132,82,1,83,8,0,7,8,1,3,0,0,1,14,7,0,Normal,0
481,6.411868,tcp,http,FIN,8,10,1052,824,2.651333,31,29,1149.119141,925.783264,2,2,915.815821,712.364687,75375.73328,1985.4035,255,1432002375,3578480733,255,0.00075,0.000582,0.000168,132,82,1,83,8,0,9,8,1,2,0,0,1,14,6,0,Normal,0
482,0.0154,tcp,-,FIN,16,18,1540,1644,2142.857154,31,29,750129.875,806753.25,4,4,1.003267,0.878647,71.231692,1.494805,255,1314584643,3466076799,255,0.000573,0.000458,0.000115,96,91,0,0,7,0,12,6,1,6,0,0,0,9,12,0,Normal,0
483,0.079377,udp,dns,CON,2,2,132,164,37.794322,31,29,6651.800781,8264.358398,0,0,0.001,0.002,0,0,0,0,0,0,0,0,0,66,82,0,0,1,0,9,1,1,2,0,0,0,14,3,0,Normal,0
484,0.032227,tcp,-,FIN,16,18,1540,1644,1023.986151,31,29,358457.2188,385515.2813,4,4,2.1266,1.866235,141.506935,3.847336,255,3006616586,3188102922,255,0.000645,0.000498,0.000147,96,91,0,0,4,0,14,4,1,4,0,0,0,11,9,0,Normal,0
485,0.024026,tcp,-,FIN,16,18,1540,1644,1373.511979,31,29,480812.4375,517106.4375,4,4,1.581,1.386177,107.581712,2.55235,255,3584169297,3590122378,255,0.00058,0.000457,0.000123,96,91,0,0,11,0,24,6,1,7,0,0,0,13,21,0,Normal,0
486,0.043076,tcp,-,FIN,16,18,1540,1644,766.087825,31,29,268177.1563,288420.4688,4,4,2.8496,2.441,167.245071,4.886773,255,857037623,3186579632,255,0.001739,0.001575,0.000164,96,91,0,0,4,0,14,4,1,4,0,0,0,11,9,0,Normal,0
487,0.135786,tcp,-,FIN,16,18,1540,1644,243.029478,31,29,85075.04688,91496.91406,4,4,9.027867,8.432937,762.830986,19.855072,255,4276557719,942055127,255,0.001025,0.000858,0.000167,96,91,0,0,3,0,9,3,1,3,0,0,0,8,3,0,Normal,0
488,0.000995,udp,dns,CON,2,2,132,164,3015.075348,31,29,530653.25,659296.5,0,0,0.009,0.001,0,0,0,0,0,0,0,0,0,66,82,0,0,2,0,6,2,2,2,0,0,0,19,2,0,Normal,0
489,0.034333,tcp,-,FIN,16,18,1540,1644,961.174329,31,29,336469.2813,361867.5625,4,4,2.428143,1.986412,147.34502,3.642658,255,229434587,1042638590,255,0.000669,0.000559,0.00011,96,91,0,0,11,0,13,11,1,8,0,0,0,19,6,0,Normal,0
490,23.243399,tcp,-,FIN,16,18,1272,2572,1.419758,31,29,410.611206,836.366516,4,4,1549.479483,1367.2225,131594.5078,3666.108,255,4212352763,2067293072,255,0.000733,0.000603,0.00013,80,143,0,0,9,0,6,1,1,2,0,0,0,12,5,0,Normal,0
491,0.336271,tcp,-,FIN,16,18,1540,1644,98.135139,31,29,34353.24609,36946.39453,4,4,22.395734,19.714588,1564.734255,55.718313,255,2269909128,3152709992,255,0.00124,0.001121,0.000119,96,91,0,0,11,0,11,11,1,7,0,0,0,19,5,0,Normal,0
492,0.056394,tcp,-,FIN,16,18,1540,1644,585.168639,31,29,204844.4844,220307.125,4,4,3.7392,3.290647,260.027341,7.985131,255,2374819247,1028174897,255,0.001171,0.000449,0.000722,96,91,0,0,11,0,13,11,1,8,0,0,0,19,6,0,Normal,0
493,28.188702,tcp,http,FIN,14,18,1684,10168,1.099731,31,29,443.865784,2725.631104,3,5,2168.332231,1658.127706,199225.9331,174230.3455,255,1514459521,1515511450,255,0.000664,0.000527,0.000137,120,565,1,3924,2,0,6,2,1,2,0,0,1,3,2,0,Normal,0
494,0.33715,tcp,-,FIN,16,18,1540,1644,97.87928,31,29,34263.67969,36850.06641,4,4,22.388401,20.996125,1864.198493,55.376789,255,124525417,1005449424,255,0.001365,0.001207,0.000158,96,91,0,0,11,0,11,11,1,7,0,0,0,19,5,0,Normal,0
495,34.104462,tcp,-,FIN,66,66,3910,51808,3.84114,31,29,903.342224,11968.87402,7,26,524.678603,532.871867,91461.49131,92179.07154,255,2151526135,2295707,255,0.000787,0.000648,0.000139,59,785,0,0,6,0,24,1,1,1,0,0,0,4,21,0,Normal,0
496,19.801479,tcp,http,FIN,8,10,1052,824,0.858522,31,29,372.093414,299.775574,2,2,2828.722929,2200.10075,235493.7183,6222.2735,255,1981936598,4128491518,255,0.000722,0.000565,0.000157,132,82,1,83,5,0,9,5,1,2,0,0,1,8,6,0,Normal,0
497,36.139256,tcp,http,FIN,12,18,1580,10168,0.802452,31,29,320.759247,2125.998535,3,5,3285.356136,2125.804875,259617.3552,207768.7816,255,1189423446,1190609537,255,0.000736,0.000573,0.000163,132,565,1,3924,3,0,7,3,1,2,0,0,1,19,5,0,Normal,0
498,25.852339,tcp,http,FIN,8,10,1052,824,0.657581,31,29,285.003235,229.611725,2,2,3693.129571,2872.421,306210.0084,8103.472,255,589420708,590571429,255,0.000687,0.000544,0.000143,132,82,1,83,8,0,7,8,1,3,0,0,1,14,7,0,Normal,0
499,11.913296,tcp,http,FIN,8,10,1052,824,1.426977,31,29,618.468628,498.266815,2,2,1701.835179,1323.6395,141283.081,3742.64675,255,2424872114,2425927512,255,0.000676,0.000535,0.000141,132,82,1,83,5,0,11,5,1,1,0,0,1,5,5,0,Normal,0
500,10.449902,tcp,http,FIN,8,10,1052,824,1.62681,31,29,705.07843,568.04364,2,2,1741.430458,1306.16725,134394.0046,3448.60025,255,1119485533,3270264533,255,0.000708,0.00056,0.000148,132,82,1,83,8,0,7,8,1,1,0,0,1,9,7,0,Normal,0
501,10.784481,tcp,http,FIN,8,10,1052,824,1.576339,31,29,683.203918,550.420532,2,2,1540.577143,1198.2175,128825.2407,3388.603,255,1059486000,3205951090,255,0.000659,0.000517,0.000142,132,82,1,83,5,0,9,5,1,1,0,0,1,5,6,0,Normal,0
502,12.340065,tcp,http,FIN,12,18,1580,10168,2.350069,31,29,939.37915,6226.223145,3,5,1121.791159,725.853818,69999.95458,48046.06637,255,2406615114,258100229,255,0.000691,0.000546,0.000145,132,565,1,3924,2,0,12,1,1,2,0,0,1,4,1,0,Normal,0
503,14.488957,tcp,http,FIN,8,10,1052,824,1.173307,31,29,508.525208,409.691315,2,2,2069.684786,1811.050875,170838.0946,4726.429,255,3076551508,928082781,255,0.0007,0.000544,0.000156,132,82,1,83,8,0,14,8,1,3,0,0,1,10,4,0,Normal,0
504,18.180914,tcp,http,FIN,8,10,1052,824,0.935047,31,29,405.260162,326.496246,2,2,2586.396214,2020.04,212696.1196,5643.3665,255,974454604,975611767,255,0.000695,0.000546,0.000149,132,82,1,83,7,0,11,7,1,7,0,0,1,19,5,0,Normal,0
505,34.377533,tcp,http,FIN,12,18,1580,10168,0.843574,31,29,337.19696,2234.947998,3,5,3125.199591,2022.173368,237771.6869,190559.0389,255,4174806968,2030563525,255,0.000729,0.000579,0.00015,132,565,1,3924,1,0,24,1,1,1,0,0,1,3,2,0,Normal,0
506,22.306393,tcp,http,FIN,8,10,1052,824,0.762113,31,29,330.308899,266.112061,2,2,3186.561143,2478.428,263076.7886,6966.223,255,661938863,2812604244,255,0.000703,0.000537,0.000166,132,82,1,83,8,0,5,8,1,2,0,0,1,9,4,0,Normal,0
507,0.053293,tcp,-,FIN,16,18,1540,1644,619.218273,31,29,216763.9219,233126.2969,4,4,3.529667,3.080177,219.863482,6.267646,255,1356919376,3089753812,255,0.001119,0.000926,0.000193,96,91,0,0,7,0,14,5,1,5,0,0,0,14,9,0,Normal,0
508,18.962536,tcp,-,FIN,80,80,4654,72810,8.384954,31,29,1938.981201,30333.49609,7,33,243.104751,240.023828,30325.06326,922.210938,255,412001409,412346505,255,0.000792,0.000644,0.000148,58,910,0,0,13,0,24,1,1,9,0,0,0,19,21,0,Normal,0
509,0.297023,tcp,http,FIN,8,10,1052,824,57.234625,31,29,24806.16016,19984.98438,2,2,42.373857,32.937777,2541.715389,92.031336,255,857034677,858111407,255,0.000725,0.000579,0.000146,132,82,1,83,6,0,7,6,1,1,0,0,1,11,7,0,Normal,0
510,0.176146,tcp,-,FIN,16,18,1540,1644,187.344588,31,29,65581.96094,70532.39844,4,4,11.6696,10.296883,1129.458806,21.98565,255,3006621004,3191064937,255,0.001262,0.001098,0.000164,96,91,0,0,4,0,14,4,1,4,0,0,0,11,9,0,Normal,0
511,28.248602,tcp,-,FIN,16,18,1272,2572,1.168199,31,29,337.857422,688.175659,4,4,1883.21715,1661.64125,164768.6806,4604.1785,255,1334450054,3484396000,255,0.000816,0.000679,0.000137,80,143,0,0,1,0,6,1,1,2,0,0,0,3,2,0,Normal,0
512,2.453791,tcp,http,FIN,8,10,1052,824,6.928056,31,29,3002.700928,2419.114014,2,2,350.112143,272.579437,28665.69454,763.25525,255,3774099353,1625594406,255,0.000715,0.000572,0.000143,132,82,1,83,8,0,11,8,1,2,0,0,1,10,5,0,Normal,0
513,0.837592,tcp,ftp,FIN,52,54,2934,3740,125.359363,31,29,27488.32422,35062.41797,11,15,17.087246,15.79,1445.530712,52.685105,255,2864164587,2861022784,255,0.000844,0.000718,0.000126,56,69,0,0,1,0,13,1,1,5,1,1,0,19,1,0,Normal,0
514,4.551819,tcp,http,FIN,8,10,1052,824,3.734771,31,29,1618.693604,1304.094116,2,2,649.950411,505.696344,53914.8824,1423.00325,255,364519651,2515197624,255,0.000682,0.000548,0.000134,132,82,1,83,8,0,7,8,1,1,0,0,1,10,7,0,Normal,0
515,5.063952,tcp,http,FIN,8,10,1052,824,3.357062,31,29,1454.990112,1172.207031,2,2,723.240411,562.598313,57620.39359,1536.475125,255,2329905111,185629738,255,0.000701,0.000563,0.000138,132,82,1,83,6,0,9,6,1,1,0,0,1,11,6,0,Normal,0
516,0.22424,tcp,ftp-data,FIN,8,12,424,8824,84.730644,31,29,13235.81836,288583.6563,1,4,31.98957,20.325273,2161.978358,1720.005808,255,714585837,814825759,255,0.000816,0.000657,0.000159,53,735,0,0,3,0,13,1,1,5,0,0,0,19,2,0,Normal,0
517,5.347891,tcp,http,FIN,8,10,1052,824,3.178823,31,29,1377.73938,1109.970337,2,2,763.867696,594.147,63368.69124,1673.574125,255,4181583093,2033076447,255,0.000725,0.000564,0.000161,132,82,1,83,7,0,7,7,1,3,0,0,1,19,7,0,Normal,0
518,15.087037,tcp,http,FIN,8,10,1052,824,1.126795,31,29,488.366272,393.450348,2,2,2153.133786,1676.274875,176010.9604,4664.723,255,2832356189,2837620385,255,0.00069,0.00055,0.00014,132,82,1,83,5,0,13,5,1,2,0,0,1,5,7,0,Normal,0
519,0.004312,tcp,http,FIN,8,10,1052,824,3942.486294,31,29,1708720,1376623.5,2,2,0.566714,0.418556,37.200024,0.672145,255,1194583166,3345205206,255,0.000667,0.000541,0.000126,132,82,1,83,2,0,7,2,1,1,0,0,1,12,5,0,Normal,0
520,14.920791,tcp,http,FIN,8,10,1052,824,1.13935,31,29,493.807617,397.834137,2,2,2131.387643,1657.802,176732.3766,4654.5775,255,2776552352,628143848,255,0.000727,0.000569,0.000158,132,82,1,83,8,0,13,8,1,1,0,0,4,10,7,0,Normal,0
521,0.004174,tcp,http,FIN,8,10,1052,824,4072.831701,31,29,1765213.125,1422137,2,2,0.546714,0.406778,35.777022,0.733044,255,1314583561,1315528330,255,0.000635,0.00051,0.000125,132,82,1,83,2,0,1,1,1,1,0,0,1,9,2,0,Normal,0
522,14.650163,tcp,http,FIN,8,10,1052,824,1.160397,31,29,502.929565,405.183228,2,2,2092.694143,1831.198625,174350.7694,4837.6715,255,746969257,748041783,255,0.000707,0.000562,0.000145,132,82,1,83,6,0,6,6,1,1,0,0,1,11,5,0,Normal,0
